int_rate,sub_grade,home_ownership,revol_util,addr_state,inq_last_6mths,dti,term_months,int_rate_shap,sub_grade_shap,home_ownership_shap,revol_util_shap,addr_state_shap,inq_last_6mths_shap,dti_shap,term_months_shap
5.32,A1,RENT,26.4,NY,0.0,12.08,36,-0.014987952,-0.0019407113,-0.005946946,-0.008766884,-0.0030479352,0.0040227156,0.0067991987,-0.002543173
19.99,D4,OWN,81.3,VA,0.0,12.97,36,0.014482769,0.01153562,-0.0024247174,0.01864891,0.01610902,0.007761199,0.009319241,-0.008983097
18.49,D2,RENT,50.5,NC,1.0,13.04,36,0.050035067,0.012487642,-0.0024958877,0.004457564,-0.0016247758,-0.0062125195,0.0077798893,-0.0026875972
9.71,B1,RENT,69.6,WI,0.0,29.12,36,-0.006853934,0.010557611,-0.0074379276,0.007429395,0.0073962063,0.004399694,-0.007132581,-0.0038227953
5.32,A1,OWN,15.9,WI,0.0,16.22,36,-0.017963894,-0.0034356634,0.000100861806,-0.010958334,0.008951063,0.003707606,0.0017135416,-0.0029782886
14.49,C4,MORTGAGE,29.9,NY,0.0,21.93,60,-0.0041905576,0.0064835595,0.01421137,-0.01452185,-0.003660181,0.0067443983,-0.0068833195,0.019512882
6.97,A3,RENT,44.0,ID,1.0,17.35,36,-0.013201303,0.0038730232,-0.010361643,-0.00049538707,0.00035916636,-0.0036409379,0.0010013364,-0.0022710676
12.12,B3,MORTGAGE,70.3,GA,1.0,32.26,36,0.007705761,0.021779599,0.00857143,0.008505349,0.0044639735,-0.0013721294,-0.007760596,-0.0029125859
13.49,C2,MORTGAGE,76.7,MD,0.0,27.39,36,-0.00060741353,-0.0008272219,0.010776352,0.006645002,-0.0028355322,0.004102465,-0.012730247,-0.006265072
7.26,A4,MORTGAGE,51.0,IL,0.0,9.53,36,-0.019707276,-0.00072774827,0.003249316,0.0017140378,0.010697289,0.0035168752,0.0064841127,-0.003920253
13.99,C4,RENT,78.7,NY,2.0,20.38,60,-0.015339238,0.0042942977,-0.015158354,0.014157701,-0.0045706076,-0.014908857,-0.0006521735,0.014518249
7.49,A4,MORTGAGE,20.1,WA,2.0,24.85,36,-0.01413481,0.0033100047,0.0066942545,-0.010713902,0.012779656,-0.009231679,-0.0051703523,-0.0030302086
12.99,B4,OWN,74.2,WI,2.0,16.34,36,0.013714932,0.017736219,-0.0008990157,0.0062200753,0.006164286,-0.013704389,0.0020895137,-0.002288826
15.31,C4,RENT,95.1,AZ,0.0,20.74,60,0.011553314,0.013393089,-0.019541766,0.020542048,-0.0063768127,0.0059779068,-0.0024598478,0.019095628
7.97,A5,RENT,46.3,CA,1.0,17.48,36,-0.024439303,0.0061005526,-0.01000646,-0.00068909384,-0.00868202,-0.0035389587,0.00069326506,-0.0026159564
9.17,B2,RENT,34.6,MO,0.0,11.67,36,-0.016392795,0.008655891,-0.0060683596,-0.005641842,-0.0011131996,0.0048752353,0.007104618,-0.002554039
17.97,D4,MORTGAGE,42.2,AR,3.0,19.39,36,0.0036295042,-0.0062558833,0.012368563,-0.0036630617,-0.015743582,-0.018102018,-0.0013463018,-0.004878625
13.99,C4,RENT,58.8,CA,0.0,31.68,60,-0.016286314,-0.006209771,-0.021135211,0.0001919531,-0.014096605,0.006826343,-0.023432285,-0.00088035356
12.39,C1,MORTGAGE,50.3,FL,1.0,16.14,60,-0.0035760489,0.014426486,0.0111755915,-0.00039852934,-0.011181327,-0.0037592787,0.004151024,0.010929299
10.99,B4,MORTGAGE,18.9,MN,1.0,12.5,60,-0.007732038,0.012296475,0.011970661,-0.017607175,-0.0065635443,-0.0029284942,0.008495211,0.01392771
16.02,C5,RENT,53.4,NC,1.0,35.78,36,-0.033346985,-0.00062719325,-0.01263508,0.0029323988,0.00565012,-0.004541821,-0.022962982,-0.0015400421
16.49,D3,MORTGAGE,67.1,NH,0.0,32.19,60,0.015077469,0.014910356,0.014291734,0.0058110706,0.044820186,0.006352774,-0.008183164,0.018682312
7.97,A5,MORTGAGE,71.2,GA,1.0,17.47,36,-0.032809645,-0.0023680567,0.005593656,0.006357227,0.011790349,-0.0014366204,-5.203732e-05,-0.0063429074
10.99,B4,MORTGAGE,62.5,NY,0.0,6.63,60,-0.00959088,0.007799165,0.009624517,0.006493042,-0.0054983348,0.004899439,0.009094583,0.018577242
16.99,D1,OWN,49.0,MI,2.0,10.05,36,0.0072151506,0.00090377644,-0.0025896803,-0.0008821439,-0.005929954,-0.013414903,0.008869394,-0.0045496593
13.49,C2,MORTGAGE,51.5,CO,2.0,23.09,36,-0.00060726824,0.009306553,0.012531436,0.0009204833,0.019342182,-0.009315837,-0.004369454,-0.004184951
6.49,A2,RENT,38.0,VA,0.0,23.17,36,-0.011370339,0.0031787893,-0.0061996095,-0.0056475555,-0.0016072893,0.004644661,-0.005656389,-0.0023329905
15.61,D1,RENT,79.2,FL,0.0,18.82,60,-0.00044569102,-0.0033976752,-0.014857016,0.014711456,-0.017606374,0.009456579,0.001919604,0.016338075
9.44,B1,RENT,8.5,OH,0.0,28.38,36,-0.023237124,0.007551563,-0.00861184,-0.009493224,0.00088526204,0.006489216,-0.008221083,-0.00023786724
18.25,D3,MORTGAGE,69.2,TX,2.0,33.54,36,0.016897358,0.0071891346,0.012119539,0.008736685,0.003021755,-0.0094086705,-0.017282167,-0.0034490023
17.57,D2,MORTGAGE,85.8,MN,1.0,26.05,36,0.019148666,0.004413033,0.021377837,0.013203601,-0.022113696,-0.0047702333,-0.016106762,-0.008722106
11.99,B3,MORTGAGE,42.4,TX,0.0,26.8,60,0.0052568084,0.027277984,0.012868106,-0.006044288,0.0056673423,0.007233374,-0.007187374,0.018284531
11.99,B3,RENT,51.9,IL,2.0,26.76,36,-0.0020260627,0.021058736,-0.010821528,0.0017139846,0.012976687,-0.013030931,-0.010880783,-0.0015094909
7.89,A5,OWN,62.3,OH,0.0,17.74,36,-0.016398037,0.0018062686,0.0008318278,0.006111338,0.0058980687,0.004828102,0.0009987564,-0.003614943
9.17,B2,RENT,81.1,CA,1.0,14.65,36,-0.017548375,0.014642964,-0.009705973,0.0061160447,-0.0070904186,-0.005713654,0.007063937,-0.0042531523
22.35,E2,MORTGAGE,28.0,IL,2.0,8.37,36,0.03965485,-0.016315583,0.009133368,-0.015855165,0.02876868,-0.017258788,0.014703321,-0.010366067
12.29,C1,RENT,42.0,CA,0.0,23.38,36,-0.008159034,0.010920568,-0.009810722,-0.0028087758,-0.0052455068,0.008006565,-0.0074140057,-0.0025126862
11.44,B4,RENT,86.1,MN,0.0,11.3,36,-0.010469863,0.014661517,-0.006874198,0.008260952,0.00030698293,0.0060417685,0.009040022,-0.004007633
11.99,B5,OWN,24.4,TX,1.0,26.2,36,-0.014258717,0.004821474,-0.0007749238,-0.010369758,0.0068591596,-0.0041895825,-0.006124355,-0.0020045717
8.39,B1,MORTGAGE,38.1,MN,0.0,18.17,36,-0.018426638,0.008051566,0.004920873,-0.004493578,-0.0034081514,0.003274797,7.799068e-07,-0.0035122873
9.93,B2,RENT,41.0,FL,0.0,5.86,36,-0.028909577,0.009874743,-0.0073441346,-0.002310144,-0.0031549009,0.006208792,0.0073727844,-0.0028934854
14.65,C5,RENT,60.6,FL,0.0,16.41,60,-0.0017775714,-0.0030543911,-0.013568891,0.0076505076,-0.011881654,0.008795251,0.0053281076,0.0060266755
17.99,D2,MORTGAGE,64.2,DC,1.0,11.53,36,0.018964468,0.005014638,0.0094849495,0.011357125,0.022712305,-0.0024585219,0.008847273,-0.009048913
9.99,B3,RENT,98.8,CO,0.0,20.88,36,-0.01678342,0.006924391,-0.008491541,-0.007369523,0.009946032,0.007539486,-0.002504146,-0.004543315
7.99,A5,RENT,95.7,MA,0.0,26.29,36,-0.019129548,0.0015020483,-0.008240627,0.00954484,0.0009605292,0.0056782165,-0.0064618126,-0.004580106
13.99,C3,MORTGAGE,43.0,WA,1.0,32.39,36,-0.0045133755,0.014735552,0.012196125,-0.0036357185,0.020046707,-0.0036085914,-0.009907729,-0.0030771163
18.25,D3,RENT,14.0,NJ,0.0,21.18,36,0.01004391,0.018592147,-0.009732864,-0.018367,-0.0046875887,0.007797716,-0.004158132,-0.0036970964
7.07,A2,MORTGAGE,28.9,CA,1.0,13.32,36,-0.012811702,0.002400422,0.007364859,-0.006173213,-0.0065947846,-0.003307605,0.005279083,-0.004373279
7.97,A5,MORTGAGE,16.5,NE,0.0,9.33,36,-0.017664388,0.0072314483,0.013498275,-0.018871723,-0.03062591,0.006012342,-0.00020530394,-0.006313304
13.49,C2,MORTGAGE,54.1,CA,0.0,3.03,36,-0.0045775026,0.0042034797,0.00805931,0.0021892055,-0.004730735,0.005547806,0.013531299,-0.0057624485
10.99,B2,MORTGAGE,74.5,OH,0.0,8.7,36,0.00032565513,0.022511004,0.006828883,0.0055331667,0.0052844733,0.0050546457,0.011375938,-0.0039335308
15.61,D1,RENT,91.7,WA,0.0,29.64,60,0.002028539,0.0031113033,-0.017370736,0.021750018,0.016742969,0.007410326,-0.0114011215,0.0146726305
15.05,C4,MORTGAGE,62.7,GA,1.0,28.11,36,-0.03797417,-0.00508099,0.004959887,0.012098786,0.008878418,-0.0016815739,-0.005207083,-0.006796431
20.49,E1,MORTGAGE,67.1,PA,0.0,18.96,60,0.04544263,0.01968954,0.013333623,0.015121869,-0.029744377,0.008905085,0.00020348997,0.036228236
9.75,B3,RENT,59.7,VA,0.0,16.57,36,-0.014241055,0.013574181,-0.0048557734,0.003930208,-0.0019344726,0.004928081,0.00407029,-0.0037595166
12.35,B4,MORTGAGE,53.8,GA,0.0,24.43,60,0.0034318578,0.010378063,0.013425643,-0.0002938241,0.00632064,0.0077519165,-0.0055918475,0.013383122
11.99,B5,RENT,44.7,AZ,0.0,17.48,36,-0.013952383,0.009332517,-0.007836931,-0.0014047241,-0.0022016729,0.005012763,4.2247397e-05,-0.002144644
13.99,C3,MORTGAGE,88.5,WA,0.0,18.82,36,-0.0064508556,0.010325793,0.009521627,0.010534594,0.018390162,0.00522426,-0.0014315579,-0.006430419
9.99,B3,MORTGAGE,82.7,NH,1.0,17.16,60,-0.024272723,0.0062092845,0.010389919,0.01178487,0.025187442,-0.0021154326,0.0022707589,0.026559003
12.69,C2,RENT,58.2,MD,2.0,21.14,36,-0.006224736,0.006040314,-0.0072898823,0.0042243027,-0.0041511254,-0.0162641,-0.0024573046,-0.0022845916
13.49,C2,RENT,94.8,CA,1.0,22.28,36,-0.004803817,-0.0005474783,-0.01245145,0.012240314,-0.012558678,-0.0068883225,-0.0046562715,-0.0050794478
16.02,C5,MORTGAGE,89.1,MA,0.0,24.93,36,-0.039073538,-0.009152171,0.0047327112,0.015766291,-0.0028418326,0.0061550178,-0.006157628,-0.006358175
9.75,B3,RENT,70.4,NC,0.0,13.05,36,-0.014520153,0.010271238,-0.0054642996,0.006848556,0.0026869117,0.006215029,0.005374008,-0.005489883
15.31,C4,RENT,97.0,IL,0.0,18.63,60,0.015311512,0.015987007,-0.017485036,0.019929744,0.0218619,0.010103751,0.0011779085,0.029288944
19.03,D3,RENT,21.4,NM,1.0,31.83,36,-0.040904783,-0.0023790724,-0.01246061,-0.013776686,0.008369571,-0.006533969,-0.007953505,-0.0032446207
5.32,A1,OWN,50.3,IL,0.0,12.35,36,-0.025449809,-0.007927549,0.00060984405,0.00084594346,0.0065331743,0.0030351162,0.00639782,-0.0037040163
15.31,C4,MORTGAGE,56.2,CA,0.0,11.56,60,0.01722693,0.020911116,0.015644487,0.001813874,-0.0047839335,0.006111948,0.009468278,0.03546223
6.92,A3,MORTGAGE,14.3,VA,0.0,0.48,36,-0.018736294,-0.0026136257,0.0047575356,-0.009845509,-0.0015190444,0.0035132482,0.0030586342,-0.0064268745
7.89,A5,RENT,38.7,NY,0.0,6.85,36,-0.014523727,0.002956622,-0.0039715553,-0.0039960146,-0.0022449198,0.0046452773,0.00885815,-0.0031239088
16.99,D3,RENT,39.4,NJ,3.0,20.32,36,0.0014688395,0.005619174,-0.01524181,-0.007084542,-0.012222142,-0.019541413,-0.005137718,-0.003148773
20.99,E4,MORTGAGE,67.8,CT,1.0,4.59,60,0.07002053,-0.024622364,0.011467626,0.009879288,0.012883563,-0.003477978,0.018563278,0.02742543
11.55,B3,MORTGAGE,45.5,MA,1.0,23.79,36,0.0048167794,0.022389852,0.0064760703,-0.002117896,-0.0015752964,-0.0029808537,-0.0050657894,-0.0037265928
15.99,D2,RENT,63.5,TN,1.0,27.4,60,0.0036606947,0.00725051,-0.018934324,0.011938179,0.0058457945,-0.0072039133,-0.010314165,0.019721363
16.4,E1,RENT,91.7,FL,0.0,2.95,60,0.011297793,0.010381984,-0.008395824,0.009342411,-0.015351278,0.011520151,0.005557781,0.021041974
7.89,A5,MORTGAGE,17.9,CA,0.0,14.09,36,-0.011397024,0.0032846502,0.005713558,-0.011114843,-0.0028195728,0.0045188046,0.003321638,-0.0035869612
11.44,B4,MORTGAGE,68.0,PA,1.0,14.68,36,-0.011397593,0.014497356,0.005930809,0.006729462,0.0036870243,-0.0012499583,0.004288829,-0.0037350778
19.05,D4,RENT,82.2,CA,1.0,15.65,36,0.019906072,0.013634843,-0.009853589,0.01262924,-0.014937192,-0.0065438044,0.004238893,-0.005894811
12.74,C1,RENT,83.1,CA,0.0,19.23,36,-0.015038634,0.0070106597,-0.010151202,0.013854548,-0.010427317,0.006755383,0.00010020689,-0.004766501
10.99,B3,RENT,75.0,AR,0.0,26.58,36,-0.0051050643,0.013013798,-0.009888272,0.008129192,-0.004325101,0.005485076,-0.009180212,-0.0044633197
6.99,A3,MORTGAGE,46.8,FL,0.0,18.54,36,-0.016465668,0.0010325153,0.0057322527,-0.0010711496,-0.0046022628,0.004649892,-0.00023984718,-0.0027546694
18.99,D3,MORTGAGE,86.3,NY,0.0,28.95,36,0.015591182,0.005102802,0.0143991895,0.010828095,-6.509146e-05,0.006453299,-0.020835081,-0.00624678
16.02,C5,MORTGAGE,94.7,TN,0.0,27.68,36,-0.020752355,-0.000102541286,0.012131018,0.023317823,-0.016636522,0.005477729,-0.009889623,-0.014802283
17.86,D5,MORTGAGE,55.8,FL,1.0,11.1,36,-0.0002277945,0.00033407655,0.0073289685,0.00032292027,0.0034401433,-0.0053013624,0.008667973,-0.0025237026
19.52,D4,MORTGAGE,58.2,NC,1.0,17.2,60,0.020261541,0.0025623748,0.006109219,0.0015893326,-0.017206674,-0.0026485294,0.0017842486,0.017946662
10.15,B2,MORTGAGE,68.8,VA,2.0,5.78,36,-0.009226933,0.01224768,0.0045958143,0.0071553863,-0.004822599,-0.010496333,0.00875701,-0.0034472037
13.49,C2,MORTGAGE,56.3,TN,0.0,12.18,36,-0.0009649584,0.00639999,0.011089584,0.003189941,-0.00052717037,0.0060043763,0.011847979,-0.0061186217
19.52,E2,MORTGAGE,105.5,OH,2.0,8.12,36,0.04801987,-0.014950728,0.00801536,-0.010334836,0.0029044868,-0.009913134,0.01693771,-0.0076135327
10.91,B4,RENT,36.5,NY,0.0,7.23,36,-0.053425472,0.0048781103,-0.0019255397,-0.0012554416,-0.0056223595,0.004017116,0.006881877,-0.0026225946
15.61,D1,MORTGAGE,40.3,IN,0.0,25.17,60,0.00935387,0.01759612,0.01732074,-0.009392009,0.005869135,0.008331041,-0.008714416,0.0258396
20.99,E4,MORTGAGE,75.4,OH,0.0,5.16,60,0.052810065,0.0035093871,0.014259713,0.015853012,0.014840413,0.0067465897,0.018755205,0.031172814
20.99,E4,RENT,31.9,CA,0.0,39.99,60,0.054231033,-0.057362027,-0.027224109,-0.013210174,-0.008651686,0.014957611,-0.055069175,-0.0012263985
14.99,C4,MORTGAGE,37.6,OH,4.0,15.15,36,0.005587013,0.007814249,0.008280322,-0.0048352564,0.0035399755,-0.0256092,0.0051320577,-0.004078361
9.49,B2,RENT,29.7,PA,0.0,17.15,36,-0.014383618,0.010967766,-0.0058729528,-0.007873102,0.004362344,0.005961326,0.0008930526,-0.002868328
14.99,C4,MORTGAGE,63.3,GA,0.0,26.31,36,-0.0015090939,0.0111019565,0.009824062,0.0069034076,0.012610113,0.0058635757,-0.008508845,-0.0049361
13.72,C5,RENT,65.6,PA,3.0,20.61,60,-0.0033154606,0.00089199457,-0.0066961483,0.0048395987,-0.010908098,-0.048933003,0.0008218176,0.0062449803
7.21,A3,MORTGAGE,72.8,CT,0.0,15.32,36,-0.031175492,-0.006200583,0.0038242831,0.0056094904,0.0032414284,0.0035984877,0.0026898067,-0.004988162
13.33,C3,MORTGAGE,49.8,OH,3.0,33.55,60,-0.015295882,0.019779284,0.016353196,0.0008157609,0.002380893,-0.033052575,-0.011908356,0.012023343
13.98,C3,RENT,46.1,MI,1.0,22.97,36,-0.004361376,0.007741208,-0.018551532,-0.0025784832,0.0013094232,-0.006552106,-0.01087528,-0.0020643838
14.46,C4,RENT,19.6,SC,0.0,25.52,36,0.0025713192,0.0047630235,-0.017679462,-0.011572161,0.022959674,0.008122306,-0.0084407125,-0.0037848582
6.39,A2,RENT,13.1,CA,0.0,7.01,36,-0.01099415,0.0038658516,-0.007849078,-0.012502162,-0.004606162,0.006669332,0.0071625593,-0.0034758907
8.24,B1,MORTGAGE,42.3,OK,0.0,13.42,36,-0.020033227,0.008119283,0.0050412947,-0.0019609241,-0.009026584,0.0029946372,0.0054068393,-0.0042512314
10.42,B3,MORTGAGE,56.3,IL,0.0,24.83,36,-0.044574615,0.010882969,0.009318049,0.0001669754,0.010975519,0.0031586695,-0.00825638,-0.0039407467
10.99,B3,MORTGAGE,38.0,OH,4.0,26.4,36,-0.0033172804,0.016498266,0.00742669,-0.002169893,0.0025630773,-0.02521458,-0.008694819,-0.001675679
16.55,D2,MORTGAGE,67.5,AL,0.0,5.83,36,0.004043328,0.0074207834,0.009980961,0.010614505,-0.005729608,0.0076994654,0.008622783,-0.008116237
9.49,B2,MORTGAGE,87.5,LA,0.0,23.11,36,-0.016690211,0.01351011,0.0052417475,0.00898666,-0.009305377,0.0050456603,-0.0022117686,-0.0066904677
13.11,B4,RENT,36.4,GA,0.0,21.51,36,0.017660104,0.02344578,-0.015064225,-0.006824028,0.0047315364,0.0073330896,-0.0060515753,-0.00135752
6.62,A2,RENT,17.9,TX,0.0,6.86,36,-0.014786668,0.00065089844,-0.0062716063,-0.012301174,0.0013047499,0.0036486986,0.0064165434,-0.0037790532
5.32,A1,RENT,37.6,CA,0.0,19.06,36,-0.015039732,-0.00084886805,-0.0077656736,-0.004618896,-0.004805911,0.005281316,-0.0004160247,-0.0030554435
15.61,D1,RENT,51.7,NC,1.0,14.56,36,0.007427047,0.0054177805,-0.0065623317,0.004600546,0.017286133,-0.000849666,0.010309782,-0.002892044
11.99,C1,OWN,57.3,CA,2.0,20.69,36,-0.014132654,0.009193337,-0.0015210905,0.002945315,-0.009568814,-0.016750226,-0.0029944316,-0.0024633794
12.59,C2,MORTGAGE,57.4,PA,1.0,17.63,36,-0.012714998,0.00041249255,0.010099912,0.0013788813,0.0056848135,-0.0016779377,-5.518871e-05,-0.004461295
19.24,E2,RENT,0.0,TX,0.0,12.16,36,0.02231958,0.013892015,-0.0065958835,-0.033600233,-0.0077031506,0.018782953,0.006288957,-0.006681245
17.99,D2,RENT,34.3,TX,0.0,22.29,36,-4.0872947e-05,0.011846228,-0.012927892,-0.01199881,0.00575846,0.008494235,-0.0076403213,-0.004002644
12.74,C1,OWN,62.3,OH,1.0,21.1,36,-0.009165155,0.0102893915,-2.7931666e-05,0.0075240456,0.0047434275,-0.003162157,-0.0022218511,-0.0027196095
20.5,E1,RENT,25.3,FL,0.0,19.92,36,0.038779724,0.023660569,-0.0061371024,-0.016279245,-0.0012987874,0.009974942,-0.0032931254,-0.0045980867
7.49,A4,MORTGAGE,28.0,TX,0.0,22.39,36,-0.0155418515,0.0038997026,0.0065507917,-0.006716189,0.0014900095,0.0036737674,-0.0025528094,-0.0043349764
13.92,C4,MORTGAGE,54.9,OH,1.0,15.76,36,-0.009317572,0.004091749,0.0059779338,0.0026680003,0.010245526,-5.78275e-05,0.003839595,-0.0030794216
18.99,D3,RENT,37.2,WI,0.0,10.06,36,0.020382108,0.013557042,-0.009855457,-0.008400991,0.004961385,0.008669034,0.009580454,-0.004800996
12.29,C1,OWN,28.9,NJ,1.0,16.64,36,-0.008067107,0.005213267,-0.0007815509,-0.008269356,0.0013263847,-0.002892092,0.0017239192,-0.0017213866
9.49,B2,RENT,38.8,IN,0.0,23.9,36,-0.012210544,0.01454121,-0.010509635,-0.003673881,-0.0033486204,0.0051065767,-0.008647486,-0.0023752989
7.26,A4,MORTGAGE,33.0,CA,0.0,10.4,36,-0.020226464,0.003235624,0.006366163,-0.0075469604,-0.002590398,0.003249981,0.0053264466,-0.005447521
10.49,B3,MORTGAGE,47.3,MN,0.0,22.5,36,-0.012249876,0.009851811,0.0065778955,-0.002099186,-0.0056955293,0.004863208,-0.004343117,-0.0029578246
9.67,B1,MORTGAGE,63.2,MO,0.0,25.87,36,-0.0059388364,0.008260051,0.005984328,0.0058803563,0.0028033785,0.0049681026,-0.005222367,-0.0038992784
15.99,C5,RENT,72.6,TX,0.0,33.46,36,0.0046005105,-0.0012039562,-0.010343633,0.00898189,0.0027869116,0.0075437604,-0.017219737,-0.0012208931
15.77,D1,RENT,59.4,KS,2.0,11.21,36,0.0076909857,0.004355005,-0.007836205,0.007213451,0.022444898,-0.0110323,0.008997147,-0.0049411585
11.99,C1,RENT,91.7,CA,2.0,8.64,36,-0.019189531,0.008819119,-0.010481446,0.01118936,-0.009915456,-0.016336964,0.010137523,-0.0040913564
17.57,D4,OWN,81.6,MO,1.0,27.07,60,0.0058959983,0.0010083206,-0.0018188374,0.021691209,-0.0050054607,-0.0087672,-0.011819233,0.025270266
13.98,C1,RENT,45.7,CA,1.0,11.09,36,0.008723822,0.018712657,-0.010887455,-0.0003926499,-0.004901013,-0.005478112,0.0115107335,-0.0015872243
17.86,D5,OWN,94.3,TX,0.0,10.74,60,-0.008151348,0.0011002345,-0.0068221847,0.029941408,-0.0039696284,0.01119534,0.008054068,0.022418926
22.99,F2,RENT,54.6,OH,1.0,28.13,60,-0.008681488,-0.012196809,-0.019007249,-0.0036949825,-0.00020441542,-0.008149166,-0.025106743,0.005676564
7.39,A4,RENT,34.3,NC,0.0,6.48,36,-0.010230107,0.0070512746,-0.005714425,-0.0054493556,-0.004157796,0.0048638885,0.0027242808,-0.003481466
10.49,B3,RENT,90.9,CA,1.0,20.95,36,-0.010765793,0.011096899,-0.0072156927,0.007607928,-0.0066554532,-0.0056341933,-0.002237826,-0.0030737882
12.29,C1,RENT,57.9,NV,0.0,26.07,36,-0.0061985156,0.00860421,-0.013616548,0.0038580876,-0.026238564,0.009073214,-0.009853954,-0.0036559107
9.49,B2,MORTGAGE,91.8,RI,0.0,23.14,36,-0.018628635,0.012276045,0.005601842,0.008476142,0.0040429207,0.005084848,-0.0013857661,-0.006983945
11.86,B5,MORTGAGE,27.0,AZ,2.0,1.78,60,-0.009268599,0.011259913,0.014601113,-0.00881098,1.2548668e-05,-0.013169911,0.0060649607,0.016291292
13.33,C3,RENT,17.0,CO,0.0,17.12,36,-0.007256621,0.004512156,-0.0109227,-0.013468388,0.0062921285,0.007890725,0.0009444963,-0.003032491
13.65,C1,RENT,30.0,OH,1.0,30.13,36,0.01049389,0.019439347,-0.013369401,-0.0051774294,0.0014814179,-0.0058884346,-0.015955413,-0.0015541245
12.99,C2,RENT,29.0,NC,0.0,9.89,36,-0.0028053336,0.002149827,-0.00751704,-0.0062991343,-0.007194586,0.0044004554,0.009305386,-0.0022456213
10.75,B4,RENT,82.8,MN,0.0,16.06,36,-0.009767302,0.010157685,-0.0074664876,0.007866176,-0.0007818914,0.0065046553,0.0041705854,-0.0037779843
8.49,B1,RENT,98.6,CA,2.0,17.15,36,-0.018744586,0.0070498674,-0.00859495,-0.0054891882,-0.008455008,-0.016454818,0.0012269786,-0.0025686943
13.99,C4,OWN,64.1,TX,2.0,32.74,36,-0.00676005,0.008742136,0.00041413552,0.0064032786,0.009466494,-0.011393591,-0.008738839,-0.0018173668
14.46,C4,RENT,39.0,PA,4.0,22.84,36,0.0009993544,0.0034672506,-0.008340223,-0.005715695,-0.0022501028,-0.032812618,-0.008749388,-0.001794025
22.74,E1,RENT,48.2,CA,1.0,10.18,36,0.0096545005,-0.008879264,-0.005110272,-0.0011608604,-0.020877423,-0.008128803,0.013428034,-0.0061334576
11.49,B5,RENT,87.6,TX,0.0,19.04,36,-0.010357148,0.00875831,-0.005899003,0.006997574,0.0015274326,0.006331202,-0.002041329,-0.0031390262
15.61,C3,RENT,96.7,CA,0.0,22.9,36,0.022029437,0.031568617,-0.013405127,0.01437128,-0.0069194166,0.010504462,-0.006443584,-0.0054744305
13.99,C3,MORTGAGE,65.0,CA,1.0,8.6,36,-0.006648944,0.015374917,0.01401208,0.0071281292,-0.00183987,-0.0029530888,0.012039152,-0.0061352267
6.72,A3,RENT,26.0,HI,0.0,23.15,36,-0.014802217,0.0036086973,-0.0075785564,-0.0108779,0.0035947694,0.0064227683,-0.0042431066,-0.003364623
13.59,C2,RENT,63.1,FL,0.0,22.36,36,-0.036064453,-0.0036012551,-0.008405633,0.0072401566,0.0009048962,0.0063931914,-0.003193299,-0.0026020734
14.33,C2,MORTGAGE,37.8,WV,3.0,13.3,36,0.015918666,0.016189609,0.010424524,-0.0051512355,0.018461108,-0.021917036,0.006011176,-0.0055717537
11.14,B2,MORTGAGE,41.4,MN,0.0,21.76,36,0.0015957714,0.024832891,0.009115759,-0.0040747137,-0.0058586765,0.0047626975,-0.0033405903,-0.004938611
11.44,B4,MORTGAGE,42.3,TN,0.0,29.48,60,-0.008005405,0.019749064,0.011813814,-0.005006501,0.0094341915,0.004525519,-0.011337209,0.0099957725
9.44,B1,RENT,10.9,PA,1.0,10.59,36,-0.023385366,0.01000949,-0.0068879975,-0.02037455,0.0047762683,-0.0032177337,0.0038959624,-0.0020902932
7.69,A4,RENT,46.4,CT,3.0,2.36,36,-0.021457255,0.006912287,-0.0076961997,-0.00038116265,0.0035565577,-0.017823521,0.01234478,-0.002616016
15.31,C4,MORTGAGE,51.5,CO,0.0,19.82,60,0.010493916,0.013157568,0.012173646,-0.0013566607,0.01158486,0.0056680446,-0.0016907601,0.018561041
9.17,B2,MORTGAGE,40.9,TX,0.0,25.36,36,-0.017479837,0.009814722,0.0046144067,-0.0022465955,0.0019540007,0.00445676,-0.0049698283,-0.0032392535
18.25,E1,MORTGAGE,29.5,OH,3.0,31.81,60,-0.009543321,-0.011156808,0.01518298,-0.01921827,-0.010690195,-0.028193094,-0.011765309,0.008776729
11.47,B5,OWN,44.0,CA,1.0,33.47,36,-0.0066363933,0.008333346,-0.000560511,-0.0008291494,-0.009075549,-0.0049289125,-0.010410058,-0.0013681292
14.09,B5,RENT,52.6,FL,2.0,14.92,36,0.016037367,0.02381276,-0.01128805,0.0021870646,-0.012842387,-0.018095268,0.0064902976,-0.0013582356
10.99,B4,RENT,41.7,GA,0.0,12.39,36,-0.004207811,0.009583966,-0.006095745,-0.0032794029,0.005310737,0.006871859,0.0066816937,-0.0014952966
11.39,B3,MORTGAGE,67.4,NH,0.0,21.38,36,-0.004738245,0.013282887,0.006990351,0.0069117052,0.016808348,0.004199348,-0.0010568474,-0.00548591
17.27,D2,OWN,40.3,FL,3.0,3.44,36,0.017265594,-0.0014077539,-0.0015065809,-0.002179815,-0.0061381077,-0.039837457,0.012100591,-0.0037561108
14.99,C5,RENT,34.2,NY,0.0,31.74,60,0.009431939,0.005859657,-0.014812826,-0.009751523,-0.004637515,0.006521779,-0.021162817,0.0070846947
7.24,A3,OWN,19.1,UT,0.0,23.25,36,-0.018882306,0.0010170918,0.0012151094,-0.008819537,-0.0016882352,0.006644521,-0.003253288,-0.0034354182
